State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Karnataka,BANGALORE RURAL,2001,Summer,Maize,417,1097
Karnataka,BANGALORE RURAL,2002,Kharif,Maize,4479,14820
Karnataka,BANGALORE RURAL,2002,Rabi,Maize,196,502
Karnataka,BANGALORE RURAL,2002,Summer,Maize,105,268
Karnataka,BANGALORE RURAL,2003,Kharif,Maize,6968,32208
Karnataka,BANGALORE RURAL,2003,Rabi,Maize,100,230
Karnataka,BANGALORE RURAL,2003,Summer,Maize,103,259
Karnataka,BANGALORE RURAL,2004,Kharif,Maize,7584,24105
Karnataka,BANGALORE RURAL,2004,Rabi,Maize,72,219
Karnataka,BANGALORE RURAL,2004,Summer,Maize,201,615
Karnataka,BANGALORE RURAL,2005,Kharif,Maize,8544,37685
Karnataka,BANGALORE RURAL,2005,Rabi,Maize,139,497
Karnataka,BANGALORE RURAL,2005,Summer,Maize,370,1144
Karnataka,BANGALORE RURAL,2006,Kharif,Maize,6861,23981
Karnataka,BANGALORE RURAL,2006,Rabi,Maize,160,504
Karnataka,BANGALORE RURAL,2006,Summer,Maize,103,330
Karnataka,BANGALORE RURAL,2007,Kharif,Maize,8270,38651
Karnataka,BANGALORE RURAL,2007,Rabi,Maize,110,393
Karnataka,BANGALORE RURAL,2007,Summer,Maize,85,274
Karnataka,BANGALORE RURAL,2008,Kharif,Maize,10115,48324
Karnataka,BANGALORE RURAL,2008,Rabi,Maize,85,268
Karnataka,BANGALORE RURAL,2008,Summer,Maize,152,478
Karnataka,BANGALORE RURAL,2009,Kharif,Maize,10788,50013
Karnataka,BANGALORE RURAL,2009,Rabi,Maize,37,98
Karnataka,BANGALORE RURAL,2009,Summer,Maize,110,301
Karnataka,BANGALORE RURAL,2010,Kharif,Maize,10109,53329
Karnataka,BANGALORE RURAL,2010,Rabi,Maize,124,365
Karnataka,BANGALORE RURAL,2010,Summer,Maize,105,357
Karnataka,BANGALORE RURAL,2011,Kharif,Maize,14355,66335
Karnataka,BANGALORE RURAL,2011,Rabi,Maize,100,323
Karnataka,BANGALORE RURAL,2011,Summer,Maize,96,327
Karnataka,BANGALORE RURAL,2012,Kharif,Maize,10363,33207
Karnataka,BANGALORE RURAL,2012,Rabi,Maize,82,248
Karnataka,BANGALORE RURAL,2012,Summer,Maize,66,227
Karnataka,BANGALORE RURAL,2013,Kharif,Maize,10622,28931
Karnataka,BANGALORE RURAL,2013,Rabi,Maize,112,343
Karnataka,BANGALORE RURAL,2013,Summer,Maize,78,253
Karnataka,BANGALORE RURAL,2014,Kharif,Maize,14334,44066
Karnataka,BANGALORE RURAL,2014,Rabi,Maize,127,429
Karnataka,BANGALORE RURAL,2014,Summer,Maize,99,323
Karnataka,BELGAUM,1997,Kharif,Maize,58549,181319
Karnataka,BELGAUM,1997,Rabi,Maize,26432,50103
Karnataka,BELGAUM,1997,Summer,Maize,3484,6721
Karnataka,BELGAUM,1998,Kharif,Maize,75232,239651
Karnataka,BELGAUM,1998,Rabi,Maize,30633,58696
Karnataka,BELGAUM,1998,Summer,Maize,3505,8044
Karnataka,BELGAUM,1999,Kharif,Maize,77884,224182
Karnataka,BELGAUM,1999,Rabi,Maize,35256,77615
Karnataka,BELGAUM,1999,Summer,Maize,4068,7244
Karnataka,BELGAUM,2000,Kharif,Maize,83042,216060
Karnataka,BELGAUM,2000,Rabi,Maize,27118,61570
Karnataka,BELGAUM,2000,Summer,Maize,3073,8350
Karnataka,BELGAUM,2001,Kharif,Maize,64163,130967
Karnataka,BELGAUM,2001,Rabi,Maize,32666,71660
Karnataka,BELGAUM,2001,Summer,Maize,2299,5225
Karnataka,BELGAUM,2002,Kharif,Maize,66243,131002
Karnataka,BELGAUM,2002,Rabi,Maize,24130,53723
Karnataka,BELGAUM,2002,Summer,Maize,1851,4023
Karnataka,BELGAUM,2003,Kharif,Maize,41927,104882
Karnataka,BELGAUM,2003,Rabi,Maize,29555,50205
Karnataka,BELGAUM,2003,Summer,Maize,1440,3589
Karnataka,BELGAUM,2004,Kharif,Maize,94006,298137
Karnataka,BELGAUM,2004,Rabi,Maize,25755,79447
Karnataka,BELGAUM,2004,Summer,Maize,1776,6629
Karnataka,BELGAUM,2005,Kharif,Maize,93413,331852
Karnataka,BELGAUM,2005,Rabi,Maize,41389,145279
Karnataka,BELGAUM,2005,Summer,Maize,2780,9171
Karnataka,BELGAUM,2006,Kharif,Maize,92990,319154
Karnataka,BELGAUM,2006,Rabi,Maize,31931,97463
Karnataka,BELGAUM,2006,Summer,Maize,3095,11269
Karnataka,BELGAUM,2007,Kharif,Maize,120888,392785
Karnataka,BELGAUM,2007,Rabi,Maize,28881,96184
Karnataka,BELGAUM,2007,Summer,Maize,3017,9339
Karnataka,BELGAUM,2008,Kharif,Maize,104540,297062
Karnataka,BELGAUM,2008,Rabi,Maize,37921,119848
Karnataka,BELGAUM,2008,Summer,Maize,3283,9958
Karnataka,BELGAUM,2009,Kharif,Maize,119251,231381
Karnataka,BELGAUM,2009,Rabi,Maize,39852,101513
Karnataka,BELGAUM,2009,Summer,Maize,3241,10684
Karnataka,BELGAUM,2010,Kharif,Maize,118380,429355
Karnataka,BELGAUM,2010,Rabi,Maize,35650,103811
Karnataka,BELGAUM,2010,Summer,Maize,3481,11002
Karnataka,BELGAUM,2011,Kharif,Maize,111075,386569
Karnataka,BELGAUM,2011,Rabi,Maize,34155,109475
Karnataka,BELGAUM,2011,Summer,Maize,2768,7997
Karnataka,BELGAUM,2012,Kharif,Maize,91964,231694
Karnataka,BELGAUM,2012,Rabi,Maize,37993,111601
Karnataka,BELGAUM,2012,Summer,Maize,3211,9536
Karnataka,BELGAUM,2013,Kharif,Maize,120574,381092
Karnataka,BELGAUM,2013,Rabi,Maize,33690,107026
Karnataka,BELGAUM,2013,Summer,Maize,3375,8131
Karnataka,BELGAUM,2014,Kharif,Maize,119185,447468
Karnataka,BELGAUM,2014,Rabi,Maize,33268,115641
Karnataka,BELGAUM,2014,Summer,Maize,4265,17427
Karnataka,BELLARY,1997,Kharif,Maize,73445,217603
Karnataka,BELLARY,1997,Rabi,Maize,600,1225
Karnataka,BELLARY,1997,Summer,Maize,267,578
Karnataka,BELLARY,1998,Kharif,Maize,30252,95976
Karnataka,BELLARY,1998,Rabi,Maize,1217,2472
Karnataka,BELLARY,1998,Summer,Maize,621,1412
Karnataka,BELLARY,1999,Kharif,Maize,43028,139783
Karnataka,BELLARY,1999,Rabi,Maize,1513,3647
Karnataka,BELLARY,1999,Summer,Maize,591,1080
Karnataka,BELLARY,2000,Kharif,Maize,52284,161785
Karnataka,BELLARY,2000,Rabi,Maize,605,1435
Karnataka,BELLARY,2000,Summer,Maize,390,1097
Karnataka,BELLARY,2001,Kharif,Maize,43231,140539
Karnataka,BELLARY,2001,Rabi,Maize,1325,3077
Karnataka,BELLARY,2001,Summer,Maize,295,776
Karnataka,BELLARY,2002,Kharif,Maize,56536,128078
Karnataka,BELLARY,2002,Rabi,Maize,2592,6539
Karnataka,BELLARY,2002,Summer,Maize,748,1912
Karnataka,BELLARY,2003,Kharif,Maize,58068,159871
Karnataka,BELLARY,2003,Rabi,Maize,2410,5109
Karnataka,BELLARY,2003,Summer,Maize,576,1450
Karnataka,BELLARY,2004,Kharif,Maize,51467,155182
Karnataka,BELLARY,2004,Rabi,Maize,1657,3956
Karnataka,BELLARY,2004,Summer,Maize,658,2013
Karnataka,BELLARY,2005,Kharif,Maize,68802,223457
Karnataka,BELLARY,2005,Rabi,Maize,2382,8307
Karnataka,BELLARY,2005,Summer,Maize,417,1585
Karnataka,BELLARY,2006,Kharif,Maize,79209,179807
Karnataka,BELLARY,2006,Rabi,Maize,871,2274
Karnataka,BELLARY,2006,Summer,Maize,1155,3701
Karnataka,BELLARY,2007,Kharif,Maize,91886,260481
Karnataka,BELLARY,2007,Rabi,Maize,2886,9162
Karnataka,BELLARY,2007,Summer,Maize,1416,4001
Karnataka,BELLARY,2008,Kharif,Maize,81737,221134
Karnataka,BELLARY,2008,Rabi,Maize,3418,7487
Karnataka,BELLARY,2008,Summer,Maize,2305,6160
Karnataka,BELLARY,2009,Kharif,Maize,97077,189500
Karnataka,BELLARY,2009,Rabi,Maize,2216,4954
Karnataka,BELLARY,2009,Summer,Maize,1224,3688
Karnataka,BELLARY,2010,Kharif,Maize,89370,254848
Karnataka,BELLARY,2010,Rabi,Maize,2383,5957
Karnataka,BELLARY,2010,Summer,Maize,1740,6486
Karnataka,BELLARY,2011,Kharif,Maize,98727,207485
Karnataka,BELLARY,2011,Rabi,Maize,2976,9830
Karnataka,BELLARY,2011,Summer,Maize,1947,4591
Karnataka,BELLARY,2012,Kharif,Maize,104728,241566
Karnataka,BELLARY,2012,Rabi,Maize,2129,6385
Karnataka,BELLARY,2012,Summer,Maize,2260,6523
Karnataka,BELLARY,2013,Kharif,Maize,80459,220977
Karnataka,BELLARY,2013,Rabi,Maize,2470,7070
Karnataka,BELLARY,2013,Summer,Maize,1698,6085
Karnataka,BELLARY,2014,Kharif,Maize,95624,249999
Karnataka,BELLARY,2014,Rabi,Maize,2369,6468
Karnataka,BELLARY,2014,Summer,Maize,1859,4812
Karnataka,BENGALURU URBAN,1997,Kharif,Maize,5972,16426
Karnataka,BENGALURU URBAN,1997,Rabi,Maize,339,694
Karnataka,BENGALURU URBAN,1997,Summer,Maize,440,953
Karnataka,BENGALURU URBAN,1998,Kharif,Maize,977,3216
Karnataka,BENGALURU URBAN,1998,Rabi,Maize,165,338
Karnataka,BENGALURU URBAN,1998,Summer,Maize,273,621
Karnataka,BENGALURU URBAN,1999,Kharif,Maize,1253,3806
Karnataka,BENGALURU URBAN,1999,Rabi,Maize,23,56
Karnataka,BENGALURU URBAN,1999,Summer,Maize,2651,4845
Karnataka,BENGALURU URBAN,2000,Kharif,Maize,1134,3650
Karnataka,BENGALURU URBAN,2000,Rabi,Maize,84,212
Karnataka,BENGALURU URBAN,2000,Summer,Maize,230,647
Karnataka,BENGALURU URBAN,2001,Kharif,Maize,767,2100
Karnataka,BENGALURU URBAN,2001,Rabi,Maize,40,99
Karnataka,BENGALURU URBAN,2001,Summer,Maize,118,310
Karnataka,BENGALURU URBAN,2002,Kharif,Maize,512,1278
Karnataka,BENGALURU URBAN,2002,Rabi,Maize,125,320
Karnataka,BENGALURU URBAN,2002,Summer,Maize,87,222
Karnataka,BENGALURU URBAN,2003,Kharif,Maize,601,1832
Karnataka,BENGALURU URBAN,2003,Rabi,Maize,34,78
Karnataka,BENGALURU URBAN,2003,Summer,Maize,42,106
Karnataka,BENGALURU URBAN,2004,Kharif,Maize,648,2164
Karnataka,BENGALURU URBAN,2004,Rabi,Maize,6,18
Karnataka,BENGALURU URBAN,2004,Summer,Maize,70,214
Karnataka,BENGALURU URBAN,2005,Kharif,Maize,1018,3640
Karnataka,BENGALURU URBAN,2005,Rabi,Maize,41,147
Karnataka,BENGALURU URBAN,2005,Summer,Maize,167,516
Karnataka,BENGALURU URBAN,2006,Kharif,Maize,665,2295
Karnataka,BENGALURU URBAN,2006,Rabi,Maize,24,76
Karnataka,BENGALURU URBAN,2006,Summer,Maize,169,542
Karnataka,BENGALURU URBAN,2007,Kharif,Maize,601,2005
Karnataka,BENGALURU URBAN,2007,Rabi,Maize,133,475
Karnataka,BENGALURU URBAN,2007,Summer,Maize,104,336
Karnataka,BENGALURU URBAN,2008,Kharif,Maize,697,1990
Karnataka,BENGALURU URBAN,2008,Rabi,Maize,123,388
Karnataka,BENGALURU URBAN,2008,Summer,Maize,91,286
Karnataka,BENGALURU URBAN,2009,Kharif,Maize,442,1053
Karnataka,BENGALURU URBAN,2009,Rabi,Maize,84,221
Karnataka,BENGALURU URBAN,2009,Summer,Maize,129,353
Karnataka,BENGALURU URBAN,2010,Kharif,Maize,553,1964
Karnataka,BENGALURU URBAN,2010,Rabi,Maize,60,177
Karnataka,BENGALURU URBAN,2010,Summer,Maize,136,463
Karnataka,BENGALURU URBAN,2011,Kharif,Maize,633,1963
Karnataka,BENGALURU URBAN,2011,Rabi,Maize,73,236
Karnataka,BENGALURU URBAN,2011,Summer,Maize,125,426
Karnataka,BENGALURU URBAN,2012,Kharif,Maize,808,2072
Karnataka,BENGALURU URBAN,2012,Rabi,Maize,68,206
Karnataka,BENGALURU URBAN,2012,Summer,Maize,101,347
Karnataka,BENGALURU URBAN,2013,Kharif,Maize,907,2875
Karnataka,BENGALURU URBAN,2013,Rabi,Maize,171,524
Karnataka,BENGALURU URBAN,2013,Summer,Maize,160,519
Karnataka,BENGALURU URBAN,2014,Kharif,Maize,634,1985
Karnataka,BENGALURU URBAN,2014,Rabi,Maize,118,399
Karnataka,BENGALURU URBAN,2014,Summer,Maize,40,130
Karnataka,BIDAR,1997,Kharif,Maize,292,522
Karnataka,BIDAR,1997,Rabi,Maize,38,68
Karnataka,BIDAR,1997,Summer,Maize,18,39
Karnataka,BIDAR,1998,Kharif,Maize,233,585
Karnataka,BIDAR,1998,Rabi,Maize,47,78
Karnataka,BIDAR,1998,Summer,Maize,26,52
Karnataka,BIDAR,1999,Kharif,Maize,511,1152
Karnataka,BIDAR,1999,Rabi,Maize,47,99
Karnataka,BIDAR,1999,Summer,Maize,47,69
Karnataka,BIDAR,2000,Kharif,Maize,297,643
Karnataka,BIDAR,2000,Rabi,Maize,46,107
Karnataka,BIDAR,2000,Summer,Maize,17,34
Karnataka,BIDAR,2001,Kharif,Maize,241,415
Karnataka,BIDAR,2001,Rabi,Maize,36,68
Karnataka,BIDAR,2002,Kharif,Maize,267,386
Karnataka,BIDAR,2002,Rabi,Maize,89,145
Karnataka,BIDAR,2003,Kharif,Maize,433,653
Karnataka,BIDAR,2003,Rabi,Maize,92,112
Karnataka,BIDAR,2004,Kharif,Maize,243,450
Karnataka,BIDAR,2004,Rabi,Maize,77,173
Karnataka,BIDAR,2005,Kharif,Maize,265,499
Karnataka,BIDAR,2005,Rabi,Maize,71,220
Karnataka,BIDAR,2006,Kharif,Maize,249,407
Karnataka,BIDAR,2006,Rabi,Maize,83,186
Karnataka,BIDAR,2007,Kharif,Maize,433,927
Karnataka,BIDAR,2007,Rabi,Maize,77,216
Karnataka,BIDAR,2008,Kharif,Maize,560,1028
Karnataka,BIDAR,2008,Rabi,Maize,134,284
Karnataka,BIDAR,2008,Summer,Maize,33,69
Karnataka,BIDAR,2009,Kharif,Maize,1440,930
Karnataka,BIDAR,2009,Rabi,Maize,213,409
Karnataka,BIDAR,2009,Summer,Maize,32,67
Karnataka,BIDAR,2010,Kharif,Maize,925,1721
Karnataka,BIDAR,2010,Rabi,Maize,315,668
Karnataka,BIDAR,2010,Summer,Maize,116,295
Karnataka,BIDAR,2011,Kharif,Maize,943,2107
Karnataka,BIDAR,2011,Rabi,Maize,400,1036
Karnataka,BIDAR,2011,Summer,Maize,184,385
Karnataka,BIDAR,2012,Kharif,Maize,1937,4967
Karnataka,BIDAR,2012,Rabi,Maize,444,1344
Karnataka,BIDAR,2012,Summer,Maize,337,1158
Karnataka,BIDAR,2013,Kharif,Maize,2145,8359
Karnataka,BIDAR,2013,Rabi,Maize,451,1381
Karnataka,BIDAR,2013,Summer,Maize,170,552
Karnataka,BIDAR,2014,Kharif,Maize,1065,1329
Karnataka,BIDAR,2014,Rabi,Maize,396,1337
Karnataka,BIDAR,2014,Summer,Maize,22,72
Karnataka,BIJAPUR,1997,Kharif,Maize,37593,132035
Karnataka,BIJAPUR,1997,Rabi,Maize,15892,35590
Karnataka,BIJAPUR,1997,Summer,Maize,2758,6624
Karnataka,BIJAPUR,1998,Kharif,Maize,5751,21373
Karnataka,BIJAPUR,1998,Rabi,Maize,4216,9629
Karnataka,BIJAPUR,1998,Summer,Maize,2203,4918
Karnataka,BIJAPUR,1999,Kharif,Maize,10145,25550
Karnataka,BIJAPUR,1999,Rabi,Maize,5473,14709
Karnataka,BIJAPUR,1999,Summer,Maize,1283,2345
Karnataka,BIJAPUR,2000,Kharif,Maize,9338,29016
Karnataka,BIJAPUR,2000,Rabi,Maize,5709,15652
Karnataka,BIJAPUR,2000,Summer,Maize,890,2503
Karnataka,BIJAPUR,2001,Kharif,Maize,3310,6986
Karnataka,BIJAPUR,2001,Rabi,Maize,5812,12641
Karnataka,BIJAPUR,2001,Summer,Maize,1260,3314
Karnataka,BIJAPUR,2002,Kharif,Maize,6193,13395
Karnataka,BIJAPUR,2002,Rabi,Maize,5606,13495
Karnataka,BIJAPUR,2002,Summer,Maize,1202,2855
Karnataka,BIJAPUR,2003,Kharif,Maize,4262,11570
Karnataka,BIJAPUR,2003,Rabi,Maize,4453,8706
Karnataka,BIJAPUR,2003,Summer,Maize,842,1880
Karnataka,BIJAPUR,2004,Kharif,Maize,13607,38971
Karnataka,BIJAPUR,2004,Rabi,Maize,4776,6547
Karnataka,BIJAPUR,2004,Summer,Maize,1053,1902
Karnataka,BIJAPUR,2005,Kharif,Maize,19434,53467
Karnataka,BIJAPUR,2005,Rabi,Maize,6588,13600
Karnataka,BIJAPUR,2005,Summer,Maize,1066,2076
Karnataka,BIJAPUR,2006,Kharif,Maize,22120,45226
Karnataka,BIJAPUR,2006,Rabi,Maize,6967,17519
Karnataka,BIJAPUR,2006,Summer,Maize,2251,5158
Karnataka,BIJAPUR,2007,Kharif,Maize,45259,134598
Karnataka,BIJAPUR,2007,Rabi,Maize,7451,21787
Karnataka,BIJAPUR,2007,Summer,Maize,3547,9506
Karnataka,BIJAPUR,2008,Kharif,Maize,27843,77229
Karnataka,BIJAPUR,2008,Rabi,Maize,13677,29871
Karnataka,BIJAPUR,2008,Summer,Maize,3591,8020
Karnataka,BIJAPUR,2009,Kharif,Maize,47123,63432
Karnataka,BIJAPUR,2009,Rabi,Maize,10641,19237
Karnataka,BIJAPUR,2009,Summer,Maize,6794,13573
Karnataka,BIJAPUR,2010,Kharif,Maize,58432,161639
Karnataka,BIJAPUR,2010,Rabi,Maize,11971,30069
Karnataka,BIJAPUR,2010,Summer,Maize,5593,13847
Karnataka,BIJAPUR,2011,Kharif,Maize,67424,239977
Karnataka,BIJAPUR,2011,Rabi,Maize,11094,38458
Karnataka,BIJAPUR,2011,Summer,Maize,3372,9046
Karnataka,BIJAPUR,2012,Kharif,Maize,53818,166214
Karnataka,BIJAPUR,2012,Rabi,Maize,14422,48392
Karnataka,BIJAPUR,2012,Summer,Maize,4006,13720
Karnataka,BIJAPUR,2013,Kharif,Maize,69222,249891
Karnataka,BIJAPUR,2013,Rabi,Maize,8703,27921
Karnataka,BIJAPUR,2013,Summer,Maize,3460,13848
Karnataka,BIJAPUR,2014,Kharif,Maize,54990,175215
Karnataka,BIJAPUR,2014,Rabi,Maize,7579,22824
Karnataka,BIJAPUR,2014,Summer,Maize,3445,10358
Karnataka,CHAMARAJANAGAR,1998,Kharif,Maize,7137,30038
Karnataka,CHAMARAJANAGAR,1998,Rabi,Maize,1508,3093
Karnataka,CHAMARAJANAGAR,1998,Summer,Maize,484,1100
Karnataka,CHAMARAJANAGAR,1999,Kharif,Maize,9242,18623
Karnataka,CHAMARAJANAGAR,1999,Rabi,Maize,2932,7175
Karnataka,CHAMARAJANAGAR,1999,Summer,Maize,328,600
Karnataka,CHAMARAJANAGAR,2000,Kharif,Maize,19773,53980
Karnataka,CHAMARAJANAGAR,2000,Rabi,Maize,173,474
Karnataka,CHAMARAJANAGAR,2000,Summer,Maize,269,756
Karnataka,CHAMARAJANAGAR,2001,Kharif,Maize,13134,33852
Karnataka,CHAMARAJANAGAR,2001,Rabi,Maize,2495,5560
Karnataka,CHAMARAJANAGAR,2001,Summer,Maize,408,1073
Karnataka,CHAMARAJANAGAR,2002,Kharif,Maize,13403,36349
Karnataka,CHAMARAJANAGAR,2002,Rabi,Maize,1610,4120
Karnataka,CHAMARAJANAGAR,2002,Summer,Maize,1000,2556
Karnataka,CHAMARAJANAGAR,2003,Kharif,Maize,16561,25387
Karnataka,CHAMARAJANAGAR,2003,Rabi,Maize,3804,3948
Karnataka,CHAMARAJANAGAR,2003,Summer,Maize,573,1279
Karnataka,CHAMARAJANAGAR,2004,Kharif,Maize,17858,48481
Karnataka,CHAMARAJANAGAR,2004,Rabi,Maize,1482,4334
Karnataka,CHAMARAJANAGAR,2004,Summer,Maize,779,1407
Karnataka,CHAMARAJANAGAR,2005,Kharif,Maize,21021,60392
Karnataka,CHAMARAJANAGAR,2005,Rabi,Maize,1604,3780
Karnataka,CHAMARAJANAGAR,2005,Summer,Maize,833,2097
Karnataka,CHAMARAJANAGAR,2006,Kharif,Maize,27075,68266
Karnataka,CHAMARAJANAGAR,2006,Rabi,Maize,881,1971
Karnataka,CHAMARAJANAGAR,2006,Summer,Maize,807,2456
Karnataka,CHAMARAJANAGAR,2007,Kharif,Maize,30951,75660
Karnataka,CHAMARAJANAGAR,2007,Rabi,Maize,1036,3075
Karnataka,CHAMARAJANAGAR,2007,Summer,Maize,4042,14173
Karnataka,CHAMARAJANAGAR,2008,Kharif,Maize,35549,91273
Karnataka,CHAMARAJANAGAR,2008,Rabi,Maize,1462,5325
Karnataka,CHAMARAJANAGAR,2008,Summer,Maize,4420,17061
Karnataka,CHAMARAJANAGAR,2009,Kharif,Maize,35831,77685
Karnataka,CHAMARAJANAGAR,2009,Rabi,Maize,1203,2916
Karnataka,CHAMARAJANAGAR,2009,Summer,Maize,865,2331
Karnataka,CHAMARAJANAGAR,2010,Kharif,Maize,30760,94393
Karnataka,CHAMARAJANAGAR,2010,Rabi,Maize,915,3640
Karnataka,CHAMARAJANAGAR,2010,Summer,Maize,1016,4537
Karnataka,CHAMARAJANAGAR,2011,Kharif,Maize,35369,77499
Karnataka,CHAMARAJANAGAR,2011,Rabi,Maize,1256,3737
Karnataka,CHAMARAJANAGAR,2011,Summer,Maize,2082,10307
Karnataka,CHAMARAJANAGAR,2012,Kharif,Maize,25377,79436
Karnataka,CHAMARAJANAGAR,2012,Rabi,Maize,8274,32212
Karnataka,CHAMARAJANAGAR,2012,Summer,Maize,1336,6173
Karnataka,CHAMARAJANAGAR,2013,Kharif,Maize,36353,133030
Karnataka,CHAMARAJANAGAR,2013,Rabi,Maize,1458,4165
Karnataka,CHAMARAJANAGAR,2013,Summer,Maize,404,1790
Karnataka,CHAMARAJANAGAR,2014,Kharif,Maize,32800,140127
Karnataka,CHAMARAJANAGAR,2014,Rabi,Maize,979,2616
Karnataka,CHAMARAJANAGAR,2014,Summer,Maize,946,4775
Karnataka,CHIKBALLAPUR,2007,Kharif,Maize,32608,57155
Karnataka,CHIKBALLAPUR,2007,Rabi,Maize,239,837
Karnataka,CHIKBALLAPUR,2007,Summer,Maize,656,1534
Karnataka,CHIKBALLAPUR,2008,Kharif,Maize,32293,114091
Karnataka,CHIKBALLAPUR,2008,Rabi,Maize,1455,4575
Karnataka,CHIKBALLAPUR,2008,Summer,Maize,1113,2971
Karnataka,CHIKBALLAPUR,2009,Kharif,Maize,37809,114248
Karnataka,CHIKBALLAPUR,2009,Rabi,Maize,422,1182
Karnataka,CHIKBALLAPUR,2009,Summer,Maize,908,3211
Karnataka,CHIKBALLAPUR,2010,Kharif,Maize,38540,125131
Karnataka,CHIKBALLAPUR,2010,Rabi,Maize,1948,4627
Karnataka,CHIKBALLAPUR,2010,Summer,Maize,672,2132
Karnataka,CHIKBALLAPUR,2011,Kharif,Maize,57621,157526
Karnataka,CHIKBALLAPUR,2011,Rabi,Maize,487,1507
Karnataka,CHIKBALLAPUR,2011,Summer,Maize,877,4357
Karnataka,CHIKBALLAPUR,2012,Kharif,Maize,59778,165143
Karnataka,CHIKBALLAPUR,2012,Rabi,Maize,629,2345
Karnataka,CHIKBALLAPUR,2012,Summer,Maize,450,2373
Karnataka,CHIKBALLAPUR,2013,Kharif,Maize,58369,210102
Karnataka,CHIKBALLAPUR,2013,Rabi,Maize,411,1367
Karnataka,CHIKBALLAPUR,2013,Summer,Maize,88,265
Karnataka,CHIKBALLAPUR,2014,Kharif,Maize,64454,129627
Karnataka,CHIKBALLAPUR,2014,Rabi,Maize,306,946
Karnataka,CHIKBALLAPUR,2014,Summer,Maize,412,1344
Karnataka,CHIKMAGALUR,1997,Kharif,Maize,340,742
Karnataka,CHIKMAGALUR,1998,Kharif,Maize,460,1567
Karnataka,CHIKMAGALUR,1999,Kharif,Maize,212,489
Karnataka,CHIKMAGALUR,2000,Kharif,Maize,370,1237
Karnataka,CHIKMAGALUR,2001,Kharif,Maize,505,1200
Karnataka,CHIKMAGALUR,2002,Kharif,Maize,810,1397
Karnataka,CHIKMAGALUR,2003,Kharif,Maize,637,946
Karnataka,CHIKMAGALUR,2004,Kharif,Maize,2007,3938
Karnataka,CHIKMAGALUR,2005,Kharif,Maize,2079,8086
Karnataka,CHIKMAGALUR,2006,Kharif,Maize,2333,8768
Karnataka,CHIKMAGALUR,2007,Kharif,Maize,4209,12300
Karnataka,CHIKMAGALUR,2008,Kharif,Maize,4639,11375
Karnataka,CHIKMAGALUR,2009,Kharif,Maize,10697,29449
Karnataka,CHIKMAGALUR,2010,Kharif,Maize,15590,53496
Karnataka,CHIKMAGALUR,2011,Kharif,Maize,25064,63622
Karnataka,CHIKMAGALUR,2012,Kharif,Maize,17385,36120
Karnataka,CHIKMAGALUR,2012,Summer,Maize,4,14
Karnataka,CHIKMAGALUR,2013,Kharif,Maize,28075,72759
Karnataka,CHIKMAGALUR,2014,Kharif,Maize,23589,60797
Karnataka,CHITRADURGA,1997,Kharif,Maize,109411,261359
Karnataka,CHITRADURGA,1997,Rabi,Maize,494,1010
Karnataka,CHITRADURGA,1997,Summer,Maize,45,97
Karnataka,CHITRADURGA,1998,Kharif,Maize,32832,103976
Karnataka,CHITRADURGA,1998,Rabi,Maize,374,767
Karnataka,CHITRADURGA,1998,Summer,Maize,180,409
Karnataka,CHITRADURGA,1999,Kharif,Maize,47109,98319
Karnataka,CHITRADURGA,1999,Rabi,Maize,663,1622
Karnataka,CHITRADURGA,1999,Summer,Maize,268,490
Karnataka,CHITRADURGA,2000,Kharif,Maize,43206,135867
Karnataka,CHITRADURGA,2000,Rabi,Maize,910,2293
Karnataka,CHITRADURGA,2000,Summer,Maize,253,711
Karnataka,CHITRADURGA,2001,Kharif,Maize,47846,129870
Karnataka,CHITRADURGA,2001,Rabi,Maize,1277,3119
Karnataka,CHITRADURGA,2001,Summer,Maize,113,297
Karnataka,CHITRADURGA,2002,Kharif,Maize,46717,73874
Karnataka,CHITRADURGA,2002,Rabi,Maize,1767,4522
Karnataka,CHITRADURGA,2002,Summer,Maize,155,396
Karnataka,CHITRADURGA,2003,Kharif,Maize,22938,24500
Karnataka,CHITRADURGA,2003,Rabi,Maize,3311,6671
Karnataka,CHITRADURGA,2003,Summer,Maize,104,252
Karnataka,CHITRADURGA,2004,Kharif,Maize,51996,130366
Karnataka,CHITRADURGA,2004,Rabi,Maize,1716,4953
Karnataka,CHITRADURGA,2004,Summer,Maize,120,367
Karnataka,CHITRADURGA,2005,Kharif,Maize,46222,64004
Karnataka,CHITRADURGA,2005,Rabi,Maize,1946,6870
Karnataka,CHITRADURGA,2005,Summer,Maize,234,811
Karnataka,CHITRADURGA,2006,Kharif,Maize,59519,105020
Karnataka,CHITRADURGA,2006,Rabi,Maize,7136,21374
Karnataka,CHITRADURGA,2006,Summer,Maize,432,1384
Karnataka,CHITRADURGA,2007,Kharif,Maize,62178,177038
Karnataka,CHITRADURGA,2007,Rabi,Maize,2616,9034
Karnataka,CHITRADURGA,2007,Summer,Maize,227,733
Karnataka,CHITRADURGA,2008,Kharif,Maize,64726,77388
Karnataka,CHITRADURGA,2008,Rabi,Maize,5209,11688
Karnataka,CHITRADURGA,2008,Summer,Maize,438,1378
Karnataka,CHITRADURGA,2009,Kharif,Maize,79754,132144
Karnataka,CHITRADURGA,2009,Rabi,Maize,3887,8196
